"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",8,"Club Arrayanes Bogota","Club Arrayanes Bogota","640","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",9,"Club Triton Bogota","Club Triton Bogota","566","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",10,"Club Gurami Natacion","Club Gurami Natacion","340","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",11,"Club Rincon De Cajica","Club Rincon De Cajica","306","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",12,"Olympus Chia Club","Olympus Chia Club","293","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",13,"Club Aqua Rolos","Club Aqua Rolos","278","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",14,"Club Los Lagartos","Club Los Lagartos","164","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",15,"Club Titanius","Club Titanius","147","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",16,"Club LA Pradera DE Potosi","Club LA Pradera DE Potosi","100","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",17,"Club El Rancho","Club El Rancho","88","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",18,"Burbujas Huila","Burbujas Huila","86","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",19,"Caribes Acuaticos","Caribes Acuaticos","77","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",20,"Club Country Club","Club Country Club","75","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",21,"Idrd","Idrd","74","0,00",,"Total","15606,00"
"Liga de Natacion de Bogota","HY-TEK's MEET MANAGER 7.0 - 3:57 PM  24/10/2022  Página 1","NIVELACION DE NATACION, II SEMESTRE 2022 - 14/10/2022 a 16/10/2022",,,"Lugar por Equipo - Hasta el Evento 82","Hombres - Puntajes por Equipo","Lugar","Equipo","Puntos",22,"Bogota Tennis Club Campestre","Bogota Tennis Club Campestre","68","0,00",,"Total","15606,00"
